标准时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识
2026-05-03 08:13:06.500,120.04104695279605,30.411491908211268,129.80453428685666,2.8,,18.8,,0.7,,19.8,,0.283,,100.7,,18.5,,43.2,,18.94,,52.0,,71.0,,1.1,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:06.600,120.04104464972376,30.411491239560434,130.09714968019372,3.3,,18.9,,0.0,,19.0,,0.289,,99.2,,14.7,,54.3,,18.9,,52.0,,64.0,,0.9,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:06.700,120.04104669768488,30.41149008486886,130.2891295943976,2.8,,17.8,,0.3,,18.2,,0.289,,100.2,,14.7,,54.3,,18.8,,53.0,,69.0,,1.1,,1006.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:06.800,120.04104658659668,30.411490651849,130.46522545623316,2.7,,17.0,,0.3,,17.5,,0.281,,99.4,,14.7,,54.3,,18.7,,53.0,,74.0,,0.8,,1006.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:06.900,120.04104707342444,30.411490362754968,130.68945444909738,2.8,,18.0,,0.1,,18.1,,0.286,,95.7,,14.7,,54.3,,18.7,,54.0,,39.0,,0.7,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.000,120.04104772570403,30.411490619984477,130.88483877747402,2.7,,18.6,,0.2,,18.9,,0.273,,96.1,,14.7,,54.3,,18.7,,54.0,,36.0,,0.7,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.100,120.04104751823277,30.41149077004687,131.08226229132765,3.0,,18.4,,0.0,,18.4,,0.277,,94.9,,14.7,,54.3,,18.7,,54.0,,32.0,,0.4,,1006.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.200,120.04104711864807,30.411492837493,131.3364078932133,2.5,,19.1,,0.3,,19.6,,0.289,,91.7,,14.7,,54.3,,18.8,,54.0,,36.0,,0.7,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.300,120.04104667519479,30.411493880747656,131.53181679920405,3.1,,19.9,,1.0,,21.4,,0.282,,88.7,,8.0,,37.1,,18.8,,55.0,,39.0,,0.3,,1006.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.400,120.0410481712051,30.41149455239601,131.73941324019364,2.3,,19.4,,0.9,,20.8,,0.289,,87.9,,8.0,,37.1,,18.8,,55.0,,28.0,,0.3,,1006.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.500,120.04104871593906,30.41149301930416,131.8804071585221,2.1,,19.6,,0.7,,20.7,,0.294,,86.6,,8.0,,37.1,,18.72,,55.0,,27.0,,0.4,,1006.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.600,120.0410471022124,30.411493433762644,132.20012793349605,3.1,,20.1,,0.2,,20.4,,0.286,,83.6,,8.0,,37.1,,18.8,,55.0,,12.0,,0.4,,1006.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.700,120.04105000596626,30.411494410896008,132.4398598033883,2.5,,21.2,,1.0,,22.7,,0.29,,81.0,,8.0,,37.1,,18.89,,56.0,,6.0,,0.1,,1006.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.800,120.04104760136141,30.41149404640906,132.59602222986229,1.4,,22.0,,0.6,,22.9,,0.303,,74.4,,8.0,,37.1,,18.81,,57.0,,66.0,,0.4,,1006.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:07.900,120.04104675630809,30.411494107439385,132.7701061109867,1.7,,22.1,,0.3,,22.6,,0.299,,76.6,,8.0,,37.1,,18.64,,57.0,,54.0,,0.3,,1006.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.000,120.04104412596436,30.41149520923899,132.90418424123348,2.3,,20.3,,0.1,,20.5,,0.298,,80.2,,10.8,,24.3,,18.6,,57.0,,34.0,,0.3,,1006.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.100,120.04104442327002,30.411497817745946,133.0459748646739,1.9,,19.2,,0.1,,19.3,,0.294,,82.0,,10.8,,24.3,,18.6,,57.0,,49.0,,0.5,,1006.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.200,120.04104107611292,30.411497744251317,133.31358971492548,2.5,,18.2,,0.2,,18.6,,0.292,,78.9,,10.8,,24.3,,18.45,,59.0,,55.0,,0.3,,1005.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.300,120.04104364761349,30.411496598276123,133.54107012252277,2.0,,18.8,,0.4,,19.4,,0.291,,78.1,,10.8,,24.3,,18.28,,60.0,,38.0,,0.3,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.400,120.04104303038363,30.411496728613745,133.9025003720093,2.4,,18.6,,0.5,,19.4,,0.292,,74.5,,10.8,,24.3,,17.92,,62.0,,48.0,,0.2,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.500,120.04104105057378,30.41149726717068,134.1244292293914,1.7,,19.2,,0.2,,19.6,,0.295,,73.3,,10.8,,24.3,,17.97,,63.0,,13.0,,0.0,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.600,120.0410424862311,30.411497628184808,134.33446712527066,2.0,,20.3,,0.6,,21.2,,0.288,,67.5,,14.5,,30.8,,17.95,,65.0,,0.0,,0.0,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.700,120.04104197988937,30.41149818303717,134.5015686546839,1.6,,20.3,,0.7,,21.3,,0.307,,58.4,,14.5,,30.8,,17.93,,72.0,,11.0,,0.0,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.800,120.04104281315489,30.41149801140311,134.7125258288372,1.3,,20.7,,0.7,,21.8,,0.303,,59.0,,14.5,,30.8,,17.65,,71.0,,0.0,,0.0,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:08.900,120.04104279353128,30.41149953849476,134.89473377149514,1.0,,21.5,,0.4,,22.2,,0.306,,50.9,,14.5,,30.8,,17.6,,76.0,,360.0,,0.0,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.000,120.04104048100952,30.411501219136657,135.0213126977324,1.5,,22.7,,0.2,,23.0,,0.307,,44.6,,14.5,,30.8,,17.21,,79.0,,242.0,,0.1,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.100,120.04103964782924,30.411500788130997,135.29056146043905,1.1,,24.4,,0.1,,24.6,,0.308,,45.5,,14.5,,30.8,,17.02,,80.0,,250.0,,0.3,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.200,120.04103686677671,30.411504598364022,135.53819034388738,1.3,,25.6,,0.0,,25.7,,0.307,,41.2,,14.5,,30.8,,17.07,,78.0,,256.0,,0.9,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.300,120.04103719838582,30.411504779807824,135.73566372829447,0.9,,35.7,,0.3,,36.1,,0.071,PZ,47.3,,2.5,,27.7,,17.07,,74.0,,214.0,,0.4,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.400,120.04103792711683,30.411505755666813,135.94885285393946,1.2,,28.7,,0.2,,29.0,,-0.001,H,53.0,,2.5,,27.7,,16.73,,75.0,,327.0,,0.1,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.500,120.0410380919048,30.41150577297153,136.11603397228197,0.7,,30.5,,0.4,,31.1,,0.199,,39.2,,2.5,,27.7,,16.59,,79.0,,128.0,,0.9,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.600,120.04103788650097,30.41150730155416,136.32908538195386,1.2,,34.0,,0.6,,34.9,,0.221,,39.5,,2.5,,27.7,,16.58,,77.0,,186.0,,0.5,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.700,120.04103406838767,30.411508285838096,136.5157420311014,1.3,,34.3,,0.3,,34.8,,0.22,,38.8,,2.5,,27.7,,16.44,,79.0,,197.0,,0.7,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.800,120.04103410441618,30.411508081998125,136.76007364768978,1.4,,33.6,,0.5,,34.4,,0.231,,39.9,,2.5,,27.7,,16.25,,80.0,,179.0,,0.8,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:09.900,120.04103541815809,30.411507439986714,136.95801888718705,1.5,,34.7,,0.6,,35.7,,0.24,,44.2,,2.5,,27.7,,16.11,,80.0,,174.0,,0.8,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.000,120.04103420788323,30.411506107053405,137.08961696879223,0.6,,29.9,,0.5,,30.6,,0.228,,39.0,,20.6,,35.9,,16.06,,82.0,,315.0,,0.1,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.100,120.04103541871727,30.411507423224347,137.2924073999055,0.9,,31.3,,0.3,,31.8,,0.224,,37.2,,20.6,,35.9,,16.02,,83.0,,274.0,,0.2,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.200,120.04103645327608,30.41150824128527,137.4213531937025,0.2,,31.5,,0.2,,31.9,,0.231,,34.2,,20.6,,35.9,,16.39,,83.0,,324.0,,0.2,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.300,120.04103710617795,30.41150938063928,137.63782454209428,1.4,,29.7,,0.7,,30.7,,0.246,,39.3,,20.6,,35.9,,16.65,,81.0,,116.0,,0.2,,1003.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.400,120.04103876107628,30.411510413602024,137.8281402306768,1.0,,27.5,,0.2,,27.8,,0.233,,39.1,,20.6,,35.9,,16.59,,82.0,,91.0,,0.4,,1003.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.500,120.04104026410113,30.4115106098039,137.9398499625186,1.4,,27.9,,-0.3,,27.4,,0.242,,37.8,,20.6,,35.9,,16.36,,83.0,,53.0,,0.1,,1003.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.600,120.04104014687893,30.411509987872623,138.0641028841438,1.5,,27.2,,0.0,,27.2,,0.245,,34.2,,20.6,,35.9,,16.53,,84.0,,181.0,,0.4,,1003.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.700,120.04104005868388,30.411509310044092,138.21112588675882,0.5,,26.7,,0.3,,27.3,,0.241,,30.4,,11.1,,25.2,,15.97,,86.0,,192.0,,0.9,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.800,120.04103767052023,30.41150977303234,138.37732251018278,1.4,,28.0,,0.2,,28.2,,0.231,,32.5,,11.1,,25.2,,16.0,,86.0,,187.0,,0.8,,1003.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:10.900,120.0410367053193,30.411510740735153,138.60243525857092,2.1,,29.2,,0.2,,29.5,,0.24,,29.2,,11.1,,25.2,,16.0,,87.0,,200.0,,0.4,,1003.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.000,120.04103470317985,30.41151009060953,138.71937628775746,0.7,,29.6,,0.0,,29.5,,0.238,,29.3,,11.1,,25.2,,16.04,,87.0,,219.0,,0.3,,1003.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.100,120.04103358526923,30.411511247555822,138.87254866594876,1.1,,28.8,,-0.3,,28.2,,0.24,,33.0,,11.1,,25.2,,16.18,,86.0,,176.0,,0.4,,1003.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.200,120.0410333617621,30.41150918285742,139.0780868542168,0.5,,29.3,,-0.2,,29.1,,0.236,,30.7,,11.1,,25.2,,16.16,,87.0,,183.0,,0.9,,1003.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.300,120.04103185848942,30.411509460996033,139.26097461064234,1.2,,28.8,,0.0,,28.7,,0.239,,31.2,,11.1,,25.2,,16.1,,87.0,,175.0,,1.4,,1002.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.400,120.04103378528596,30.41150818157424,139.23541664202278,1.3,,27.6,,-0.1,,27.4,,0.25,,38.6,,16.7,,29.1,,16.04,,87.0,,178.0,,1.5,,1002.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.500,120.0410341660547,30.41151043291898,139.47932824446949,0.8,,25.9,,0.4,,26.5,,0.247,,40.8,,16.7,,29.1,,15.9,,88.0,,192.0,,0.9,,1002.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.600,120.04103458530949,30.411510077370842,139.696142342467,1.5,,24.4,,0.7,,25.4,,0.254,,46.0,,16.7,,29.1,,15.71,,89.0,,193.0,,0.7,,1002.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.700,120.04103345007793,30.41151081932986,139.8941632597824,1.1,,20.6,,0.0,,20.6,,0.263,,54.6,,16.7,,29.1,,15.52,,89.0,,179.0,,1.8,,1002.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.800,120.04103499890041,30.41151415331509,140.08538959259275,1.0,,18.4,,-0.1,,18.2,,0.266,,61.7,,16.7,,29.1,,15.5,,89.0,,192.0,,0.9,,1002.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:11.900,120.04103448466515,30.411514319987543,140.14033627659038,1.5,,18.5,,-0.1,,18.3,,0.273,,58.9,,16.7,,29.1,,15.52,,89.0,,301.0,,0.2,,1002.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.000,120.04103373010564,30.411514048120388,140.27451629556418,1.3,,19.5,,0.8,,20.7,,0.282,,58.8,,24.1,,28.2,,15.52,,89.0,,176.0,,1.0,,1001.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.100,120.04103409600779,30.411513304232678,140.51330319210962,1.3,,19.2,,0.0,,19.1,,0.267,,54.8,,24.1,,28.2,,15.52,,90.0,,344.0,,0.0,,1001.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.200,120.04103426582039,30.411513481660798,140.66107799508796,0.9,,22.5,,0.3,,22.9,,0.263,,51.5,,24.1,,28.2,,15.58,,90.0,,100.0,,1.2,,1000.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.300,120.04103464418918,30.41151460454532,140.77543860035024,1.8,,20.2,,-0.1,,20.1,,0.267,,49.6,,24.1,,28.2,,15.55,,91.0,,92.0,,0.7,,1000.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.400,120.0410339553073,30.411514442070857,140.86027346030852,1.1,,19.2,,0.3,,19.6,,0.266,,51.3,,24.1,,28.2,,15.64,,91.0,,285.0,,0.6,,1000.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.500,120.04103305842439,30.411514080863128,141.08634306878872,1.0,,20.9,,0.8,,22.2,,0.277,,44.3,,24.1,,28.2,,15.74,,91.0,,233.0,,0.8,,1001.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.600,120.04103359120002,30.411514477985715,141.31179899637058,1.0,,24.9,,0.3,,25.4,,0.282,,43.9,,24.1,,28.2,,15.77,,91.0,,298.0,,0.9,,1001.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.700,120.04103360130624,30.411515096015986,141.47784006739403,1.5,,23.0,,0.3,,23.5,,0.286,,41.6,,28.0,,24.8,,15.8,,91.0,,259.0,,1.1,,1001.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.800,120.04103414628608,30.411514605358065,141.49714900770127,2.1,,22.1,,0.2,,22.3,,0.287,,45.3,,28.0,,24.8,,15.71,,91.0,,252.0,,1.2,,1001.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:12.900,120.0410341689333,30.411516390664048,141.73031799916257,1.3,,20.5,,0.0,,20.5,,0.305,,48.5,,28.0,,24.8,,15.76,,91.0,,255.0,,0.3,,1001.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.000,120.04103564467255,30.411517961029432,141.91160250805777,1.0,,20.7,,0.4,,21.4,,0.299,,54.5,,28.0,,24.8,,15.8,,90.0,,210.0,,0.6,,1001.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.100,120.04103611258496,30.411517422053432,142.06842528417232,1.9,,20.3,,0.6,,21.2,,0.31,,53.9,,28.0,,24.8,,15.81,,90.0,,181.0,,0.6,,1001.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.200,120.04103713598461,30.41151894991449,142.23760056395184,2.1,,21.4,,0.5,,22.2,,0.324,,51.1,,28.0,,24.8,,15.83,,91.0,,145.0,,0.9,,1001.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.300,120.0410367590301,30.4115191074507,142.45484407281032,2.5,,20.2,,0.8,,21.5,,0.329,,53.3,,28.0,,24.8,,15.82,,91.0,,140.0,,1.1,,1001.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.400,120.04103507694724,30.41151665227944,142.60051120093127,1.8,,22.3,,0.7,,23.5,,0.332,,56.5,,27.6,,28.3,,15.88,,91.0,,140.0,,1.3,,1001.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.500,120.04103369293179,30.411516225812697,142.77295566432875,1.6,,19.3,,0.2,,19.6,,0.333,,61.3,,27.6,,28.3,,15.9,,92.0,,145.0,,1.3,,1000.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.600,120.04103332413428,30.41151802411424,142.97675237164302,1.4,,18.5,,0.8,,19.7,,0.352,,60.1,,27.6,,28.3,,16.02,,92.0,,175.0,,0.7,,1000.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.700,120.0410339524204,30.41151887594609,143.08923161756326,1.3,,18.2,,1.3,,20.1,,0.351,,58.5,,27.6,,28.3,,16.14,,92.0,,206.0,,0.3,,1000.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.800,120.04103555788426,30.411518931607525,143.31754617351416,0.7,,17.8,,1.0,,19.2,,0.352,,58.1,,27.6,,28.3,,16.33,,92.0,,191.0,,0.5,,1001.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:13.900,120.04103438595298,30.411517304753914,143.55661560711204,1.5,,21.6,,1.2,,23.5,,0.363,,53.7,,27.6,,28.3,,16.35,,91.0,,132.0,,0.6,,1000.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.000,120.04103512612052,30.411516415314953,143.6904115599531,0.9,,20.6,,1.9,,23.6,,0.368,,56.1,,13.9,,23.6,,16.65,,92.0,,73.0,,0.1,,1000.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.100,120.04103685705876,30.41151519622913,143.98458026026432,1.2,,19.5,,1.3,,21.5,,0.362,,58.5,,13.9,,23.6,,16.9,,90.0,,200.0,,0.4,,1000.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.200,120.04103592238538,30.411516050910183,144.15557123734436,1.3,,19.5,,1.0,,21.1,,0.369,,57.5,,13.9,,23.6,,16.94,,90.0,,163.0,,0.2,,1000.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.300,120.04103697289284,30.411515558780593,144.33856372500685,1.7,,19.0,,1.4,,21.2,,0.369,,54.4,,13.9,,23.6,,17.25,,90.0,,175.0,,0.3,,1000.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.400,120.04103728635707,30.41151454299112,144.58023288557519,0.9,,19.3,,1.8,,22.1,,0.381,,53.0,,13.9,,23.6,,17.03,,90.0,,160.0,,0.6,,1000.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.500,120.04103687346283,30.411514403049473,144.71369705453026,1.8,,21.0,,1.1,,22.7,,0.402,,53.8,,13.9,,23.6,,17.23,,90.0,,149.0,,0.2,,1000.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.600,120.04103376443197,30.411514302626088,145.06418075181483,1.2,,20.5,,1.0,,22.1,,0.38,,55.9,,13.9,,23.6,,17.65,,89.0,,171.0,,0.4,,1001.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.700,120.04103506888727,30.411514394199006,145.2469988390638,0.9,,20.4,,1.2,,22.3,,0.382,,51.4,,25.3,,38.6,,17.88,,88.0,,144.0,,0.2,,1001.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.800,120.0410353728167,30.411515126155155,145.37331178960017,1.2,,22.8,,1.8,,25.7,,0.384,,59.7,,25.3,,38.6,,18.5,,86.0,,13.0,,0.0,,1000.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:14.900,120.04103711894186,30.411516046117356,145.6212753592829,0.8,,19.5,,0.9,,20.9,,0.382,,57.4,,25.3,,38.6,,17.9,,87.0,,163.0,,0.1,,1000.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:15.000,120.04103797816323,30.41151617230438,145.867914798958,1.0,,22.0,,1.8,,24.7,,0.4,,57.0,,25.3,,38.6,,18.07,,88.0,,360.0,,0.0,,1000.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:15.100,120.0410390429475,30.411515870721384,146.03725546083444,1.4,,21.9,,1.5,,24.2,,0.397,,55.8,,25.3,,38.6,,18.03,,88.0,,356.0,,0.1,,1000.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:15.200,120.04103946567162,30.411517728367567,146.1660293574805,1.9,,21.8,,0.8,,23.0,,0.375,,58.8,,25.3,,38.6,,18.07,,88.0,,300.0,,0.1,,1000.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:13:15.300,120.04103782408559,30.41151800991717,146.3778992108626,1.0,,20.6,,1.0,,22.2,,0.388,,60.1,,25.3,,38.6,,18.26,,88.0,,353.0,,0.2,,1000.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
