采集时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识,标准时间
2025-05-06 15:50:00,119.98875740422037,30.275197780480728,145.14950791122465,1.5,,5.3,,1.2,,7.1,,0.271,,136.8,,65.2,,260.3,,28.65,,28.0,,318.0,,2.8,,1003.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 15:50:00
2025-05-06 15:55:00,119.9887644239698,30.275210428703858,145.4872918580852,2.2,,5.2,,0.4,,5.8,,0.27,,139.3,,65.2,,260.3,,28.33,,28.0,,318.0,,2.5,,1003.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 15:55:00
2025-05-06 16:00:00,119.98877135275147,30.275223137043998,146.0049832378898,2.0,,5.4,,-0.3,,4.9,,0.273,,143.5,,83.3,,353.6,,28.67,,27.0,,359.0,,2.9,,1003.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:00:00
2025-05-06 16:05:00,119.98877819005891,30.27523590484736,146.6819433289953,2.1,,6.5,,0.1,,6.7,,0.274,,156.1,,83.3,,353.6,,28.25,,28.0,,354.0,,3.9,,1003.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:05:00
2025-05-06 16:10:00,119.98878493539034,30.275248731455957,147.4911838688404,2.3,,7.3,,0.5,,8.0,,0.265,,144.1,,83.3,,353.6,,28.02,,28.0,,344.0,,4.3,,1003.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:10:00
2025-05-06 16:15:00,119.98879158824867,30.275261616207604,148.40044299080773,1.7,,6.4,,0.7,,7.4,,0.259,,142.0,,83.3,,353.6,,27.91,,28.0,,328.0,,2.9,,1003.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:15:00
2025-05-06 16:20:00,119.98879814814163,30.275274558435985,149.37347140303777,2.3,,5.5,,0.9,,6.9,,0.263,,143.4,,83.3,,353.6,,27.76,,28.0,,340.0,,4.4,,1003.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:20:00
2025-05-06 16:25:00,119.98880461458171,30.27528755747067,150.37147753330314,3.0,,5.5,,0.9,,6.8,,0.267,,142.7,,83.3,,353.6,,27.67,,29.0,,335.0,,2.8,,1003.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:25:00
2025-05-06 16:30:00,119.98881098708625,30.275300612637153,151.35467402658082,2.2,,6.1,,0.6,,7.1,,0.27,,143.4,,83.3,,353.6,,27.59,,29.0,,339.0,,4.3,,1003.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:30:00
2025-05-06 16:35:00,119.98881726517745,30.275313723256883,152.28386394133986,1.7,,6.1,,0.5,,6.9,,0.258,,144.3,,83.3,,353.6,,27.31,,29.0,,350.0,,3.1,,1003.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:35:00
2025-05-06 16:40:00,119.9888234483824,30.275326888647307,153.1220034079071,1.8,,6.3,,0.7,,7.3,,0.257,,144.0,,83.3,,353.6,,27.44,,29.0,,5.0,,2.0,,1003.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:40:00
2025-05-06 16:45:00,119.98882953623315,30.275340108121902,153.83567845065275,2.0,,6.7,,0.9,,8.0,,0.269,,145.3,,83.3,,353.6,,27.29,,29.0,,344.0,,3.1,,1003.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:45:00
2025-05-06 16:50:00,119.98883552826669,30.275353380990204,154.396437097754,2.6,,7.0,,1.1,,8.7,,0.27,,144.6,,83.3,,353.6,,27.28,,29.0,,346.0,,2.8,,1003.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:50:00
2025-05-06 16:55:00,119.98884142402503,30.275366706557858,154.78192367152732,2.8,,6.4,,1.0,,8.0,,0.266,,144.5,,83.3,,353.6,,27.26,,29.0,,345.0,,3.5,,1003.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 16:55:00
2025-05-06 17:00:00,119.98884722305517,30.27538008412663,154.97677003874963,2.9,,5.7,,1.0,,7.3,,0.263,,145.1,,75.9,,286.6,,27.06,,29.0,,339.0,,2.8,,1003.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:00:00
2025-05-06 17:05:00,119.98885292490924,30.275393512994484,154.97320828963308,2.6,,5.6,,0.8,,6.9,,0.265,,144.0,,75.9,,286.6,,27.02,,29.0,,340.0,,2.9,,1003.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:05:00
2025-05-06 17:10:00,119.9888585291444,30.275406992455572,154.77138041987507,2.2,,6.4,,0.6,,7.2,,0.262,,144.8,,75.9,,286.6,,26.8,,30.0,,354.0,,3.9,,1003.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:10:00
2025-05-06 17:15:00,119.98886403532296,30.275420521800303,154.3793326697383,2.3,,6.9,,0.6,,7.8,,0.27,,144.8,,75.9,,286.6,,26.74,,30.0,,343.0,,3.1,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:15:00
2025-05-06 17:20:00,119.9888694430124,30.27543410031537,153.81269474584246,2.0,,6.8,,0.7,,7.9,,0.271,,144.2,,75.9,,286.6,,26.62,,30.0,,346.0,,4.0,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:20:00
2025-05-06 17:25:00,119.98887475178539,30.275447727283783,153.09405671408396,2.3,,6.7,,0.6,,7.7,,0.264,,143.8,,75.9,,286.6,,26.56,,31.0,,353.0,,3.3,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:25:00
2025-05-06 17:30:00,119.9888799612198,30.275461401984913,152.2520684049955,2.4,,6.7,,0.3,,7.2,,0.27,,142.9,,75.9,,286.6,,26.51,,31.0,,354.0,,2.4,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:30:00
2025-05-06 17:35:00,119.98888507089875,30.275475123694534,151.32029723541243,1.7,,7.4,,0.5,,8.2,,0.279,,143.1,,75.9,,286.6,,26.54,,31.0,,354.0,,2.3,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:35:00
2025-05-06 17:40:00,119.98889008041067,30.27548889168485,150.33588998149256,1.9,,8.6,,1.3,,10.6,,0.281,,147.2,,75.9,,286.6,,26.45,,31.0,,360.0,,1.7,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:40:00
2025-05-06 17:45:00,119.98889498934926,30.275502705224543,149.33809185397274,2.5,,9.7,,1.9,,12.6,,0.278,,147.1,,75.9,,286.6,,26.4,,31.0,,359.0,,1.6,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:45:00
2025-05-06 17:50:00,119.98889979731361,30.2755165635788,148.36668191546306,3.4,,10.0,,1.4,,12.2,,0.278,,146.3,,75.9,,286.6,,26.33,,31.0,,354.0,,2.4,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:50:00
2025-05-06 17:55:00,119.98890450390812,30.27553046600937,147.46038721475063,2.6,,9.5,,0.6,,10.5,,0.275,,143.5,,75.9,,286.6,,26.27,,31.0,,351.0,,2.0,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 17:55:00
2025-05-06 18:00:00,119.98890910874263,30.27554441177459,146.65533886157425,2.3,,9.1,,0.4,,9.7,,0.27,,142.9,,70.6,,270.1,,26.13,,32.0,,352.0,,3.0,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:00:00
2025-05-06 18:05:00,119.98891361143242,30.27555840012942,145.98363159329858,2.8,,9.0,,0.3,,9.5,,0.264,,143.1,,70.6,,270.1,,26.0,,32.0,,350.0,,2.6,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:05:00
2025-05-06 18:10:00,119.98891801159817,30.275572430325504,145.47204425901467,3.0,,9.3,,0.2,,9.7,,0.27,,143.2,,70.6,,270.1,,25.9,,32.0,,354.0,,2.0,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:10:00
2025-05-06 18:15:00,119.98892230886611,30.275586501611183,145.1409722313332,2.9,,9.9,,0.3,,10.3,,0.262,,142.9,,70.6,,270.1,,25.77,,32.0,,356.0,,3.6,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:15:00
2025-05-06 18:20:00,119.98892650286793,30.27560061323156,145.00361430723962,2.6,,10.1,,0.4,,10.7,,0.255,,150.8,,70.6,,270.1,,25.63,,33.0,,2.0,,3.4,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:20:00
2025-05-06 18:25:00,119.9889305932409,30.27561476442852,145.06544651370962,2.5,,11.8,,0.4,,12.5,,0.255,,184.7,,70.6,,270.1,,25.49,,33.0,,3.0,,3.6,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:25:00
2025-05-06 18:30:00,119.98893457962781,30.27562895444079,145.324003795794,3.0,,14.7,,0.5,,15.5,,0.271,,187.4,,70.6,,270.1,,25.39,,34.0,,8.0,,2.8,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:30:00
2025-05-06 18:35:00,119.9889384616771,30.275643182503956,145.76897829058075,1.6,,16.5,,0.7,,17.6,,0.274,,191.0,,70.6,,270.1,,25.25,,34.0,,11.0,,1.8,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:35:00
2025-05-06 18:40:00,119.98894223904279,30.275657447850527,146.38263026916093,2.3,,16.8,,0.8,,18.1,,0.276,,182.5,,70.6,,270.1,,25.16,,35.0,,4.0,,1.9,,1004.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:40:00
2025-05-06 18:45:00,119.98894591138456,30.275671749709968,147.14049536363933,2.7,,17.0,,0.8,,18.2,,0.289,,178.6,,70.6,,270.1,,25.1,,35.0,,8.0,,1.7,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:45:00
2025-05-06 18:50:00,119.98894947836779,30.27568608730874,148.012359884281,2.9,,16.0,,0.7,,17.1,,0.288,,175.2,,70.6,,270.1,,25.04,,35.0,,13.0,,1.0,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:50:00
2025-05-06 18:55:00,119.98895293966352,30.27570045987033,148.96346534397506,3.3,,15.4,,0.6,,16.4,,0.288,,166.0,,70.6,,270.1,,24.98,,35.0,,16.0,,1.3,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 18:55:00
2025-05-06 19:00:00,119.98895629494854,30.275714866615324,149.95589416943056,4.1,,15.3,,0.5,,16.0,,0.282,,158.3,,72.8,,242.6,,24.88,,36.0,,10.0,,0.8,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:00:00
2025-05-06 19:05:00,119.98895954390537,30.27572930676142,150.95008135516687,4.9,,14.9,,0.3,,15.3,,0.275,,159.5,,72.8,,242.6,,24.73,,36.0,,16.0,,0.8,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:05:00
2025-05-06 19:10:00,119.98896268622234,30.275743779523484,151.9063917954278,3.4,,14.9,,0.1,,15.1,,0.273,,161.2,,72.8,,242.6,,24.71,,36.0,,0.0,,1.8,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:10:00
2025-05-06 19:15:00,119.98896572159354,30.275758284113593,152.78670041077243,3.4,,14.6,,-0.1,,14.5,,0.277,,153.5,,72.8,,242.6,,24.79,,36.0,,352.0,,2.1,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:15:00
2025-05-06 19:20:00,119.98896864971891,30.275772819741068,153.55591207468098,3.0,,12.7,,-0.1,,12.5,,0.275,,150.0,,72.8,,242.6,,24.8,,35.0,,349.0,,2.6,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:20:00
2025-05-06 19:25:00,119.98897147030426,30.275787385612528,154.18336074550146,2.7,,10.9,,0.0,,10.9,,0.267,,141.3,,72.8,,242.6,,24.84,,35.0,,352.0,,2.0,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:25:00
2025-05-06 19:30:00,119.98897418306122,30.27580198093193,154.64403202475705,2.0,,9.9,,0.3,,10.4,,0.259,,141.2,,72.8,,242.6,,24.78,,35.0,,355.0,,1.9,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:30:00
2025-05-06 19:35:00,119.98897678770733,30.275816604900605,154.91956040227612,2.8,,10.4,,0.6,,11.2,,0.259,,146.5,,72.8,,242.6,,24.7,,36.0,,355.0,,1.6,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:35:00
2025-05-06 19:40:00,119.98897928396609,30.27583125671732,154.99896143112704,2.8,,10.8,,0.7,,11.9,,0.253,,144.0,,72.8,,242.6,,24.66,,36.0,,2.0,,1.5,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:40:00
2025-05-06 19:45:00,119.98898167156689,30.2758459355783,154.87906964285392,2.6,,10.8,,0.8,,12.1,,0.253,,142.1,,72.8,,242.6,,24.6,,36.0,,352.0,,1.8,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:45:00
2025-05-06 19:50:00,119.98898395024511,30.275860640677287,154.56466474471483,1.9,,10.4,,0.8,,11.7,,0.259,,139.3,,72.8,,242.6,,24.59,,36.0,,8.0,,1.5,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:50:00
2025-05-06 19:55:00,119.98898611974212,30.27587537120558,154.06828106783658,1.9,,10.7,,0.7,,11.8,,0.265,,142.9,,72.8,,242.6,,24.48,,36.0,,357.0,,1.3,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 19:55:00
2025-05-06 20:00:00,119.98898817980529,30.27589012635207,153.40970786298698,1.9,,11.0,,0.9,,12.4,,0.264,,144.0,,63.6,,229.9,,24.4,,36.0,,341.0,,1.2,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:00:00
2025-05-06 20:05:00,119.98899013018801,30.27590490530331,152.61520036559526,1.7,,10.2,,1.1,,11.9,,0.256,,138.2,,63.6,,229.9,,24.46,,36.0,,335.0,,1.0,,1005.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:05:00
2025-05-06 20:10:00,119.98899197064975,30.27591970724353,151.71643308236946,2.5,,9.1,,0.9,,10.5,,0.251,,137.4,,63.6,,229.9,,24.4,,36.0,,330.0,,1.2,,1005.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:10:00
2025-05-06 20:15:00,119.98899370095599,30.2759345313547,150.74923702866738,2.4,,8.4,,0.8,,9.5,,0.259,,137.4,,63.6,,229.9,,24.39,,36.0,,323.0,,0.6,,1006.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:15:00
2025-05-06 20:20:00,119.98899532087837,30.275949376816573,149.75217125898652,2.3,,7.9,,0.9,,9.3,,0.258,,137.6,,63.6,,229.9,,24.31,,36.0,,341.0,,0.7,,1006.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:20:00
2025-05-06 20:25:00,119.98899683019462,30.275964242806726,148.76498563914106,2.6,,9.7,,0.9,,11.1,,0.255,,130.1,,63.6,,229.9,,24.02,,38.0,,120.0,,0.8,,1006.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:25:00
2025-05-06 20:30:00,119.98899822868857,30.275979128500605,147.8270361445496,2.7,,13.2,,0.7,,14.3,,0.27,,134.2,,63.6,,229.9,,23.51,,39.0,,181.0,,0.7,,1006.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:30:00
2025-05-06 20:35:00,119.98899951615023,30.27599403307158,146.9757158616912,2.4,,14.9,,0.8,,16.1,,0.267,,131.0,,63.6,,229.9,,23.32,,39.0,,159.0,,1.3,,1006.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:35:00
2025-05-06 20:40:00,119.98900069237578,30.276008955690976,146.24496424374672,3.2,,15.7,,1.0,,17.2,,0.272,,123.7,,63.6,,229.9,,23.03,,41.0,,145.0,,1.1,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:40:00
2025-05-06 20:45:00,119.98900175716759,30.276023895528134,145.66391405170347,3.2,,17.7,,0.9,,19.0,,0.275,,120.9,,63.6,,229.9,,22.92,,41.0,,149.0,,0.4,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:45:00
2025-05-06 20:50:00,119.9890027103342,30.276038851750453,145.2557299231083,3.1,,17.0,,0.8,,18.1,,0.268,,129.9,,63.6,,229.9,,23.17,,40.0,,341.0,,0.0,,1006.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:50:00
2025-05-06 20:55:00,119.98900355169044,30.276053823523423,145.0366848710688,2.8,,15.1,,0.5,,15.8,,0.262,,121.6,,63.6,,229.9,,23.2,,40.0,,4.0,,0.0,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 20:55:00
2025-05-06 21:00:00,119.98900428105732,30.27606881001069,145.0155115305732,3.3,,14.2,,0.3,,14.6,,0.265,,122.5,,63.5,,217.0,,23.03,,42.0,,122.0,,0.7,,1006.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:00:00
2025-05-06 21:05:00,119.98900489826215,30.276083810374097,145.1930540158907,2.6,,13.9,,0.4,,14.6,,0.267,,112.4,,63.5,,217.0,,22.61,,43.0,,102.0,,0.7,,1006.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:05:00
2025-05-06 21:10:00,119.98900540313848,30.276098823773726,145.56223426839935,3.0,,15.2,,0.8,,16.4,,0.277,,114.1,,63.5,,217.0,,22.81,,41.0,,105.0,,0.8,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:10:00
2025-05-06 21:15:00,119.9890057955262,30.27611384936795,146.10833423644735,2.2,,17.1,,1.0,,18.6,,0.269,,113.6,,63.5,,217.0,,22.65,,42.0,,113.0,,0.6,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:15:00
2025-05-06 21:20:00,119.98900607527146,30.276128886313476,146.8095826376269,2.1,,16.1,,0.8,,17.3,,0.265,,127.6,,63.5,,217.0,,22.8,,40.0,,120.0,,0.5,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:20:00
2025-05-06 21:25:00,119.98900624222678,30.276143933765397,147.63802291109988,2.2,,13.2,,0.3,,13.7,,0.268,,124.5,,63.5,,217.0,,22.8,,41.0,,73.0,,0.1,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:25:00
2025-05-06 21:30:00,119.98900629625098,30.276158990877235,148.56062775745758,2.5,,12.4,,0.0,,12.4,,0.265,,115.4,,63.5,,217.0,,22.28,,44.0,,92.0,,0.8,,1007.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:30:00
2025-05-06 21:35:00,119.98900623720928,30.276174056800993,149.54061583292366,2.4,,11.8,,-0.1,,11.6,,0.246,,133.0,,63.5,,217.0,,22.37,,40.0,,86.0,,0.9,,1007.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:35:00
2025-05-06 21:40:00,119.98900606497322,30.2761891306872,150.5389181054605,3.1,,9.1,,-0.1,,9.0,,0.235,,141.5,,63.5,,217.0,,23.13,,37.0,,81.0,,0.7,,1007.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:40:00
2025-05-06 21:45:00,119.98900577942078,30.27620421168496,151.51573541378733,2.9,,7.2,,0.0,,7.2,,0.238,,141.3,,63.5,,217.0,,23.53,,37.0,,30.0,,0.0,,1007.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:45:00
2025-05-06 21:50:00,119.9890053804363,30.276219298941996,152.43212513434588,1.5,,8.3,,0.2,,8.7,,0.24,,111.4,,63.5,,217.0,,23.3,,42.0,,21.0,,0.3,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:50:00
2025-05-06 21:55:00,119.98900486791055,30.276234391604707,153.25155370081276,2.5,,13.6,,0.5,,14.3,,0.256,,102.6,,63.5,,217.0,,22.96,,39.0,,79.0,,1.1,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 21:55:00
2025-05-06 22:00:00,119.9890042417407,30.276249488818205,153.9413530820993,3.0,,18.8,,0.6,,19.7,,0.265,,112.0,,55.7,,177.8,,23.43,,39.0,,65.0,,0.5,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:00:00
2025-05-06 22:05:00,119.98900350183041,30.276264589726374,154.47402315366145,2.0,,21.3,,0.6,,22.2,,0.274,,107.1,,55.7,,177.8,,23.27,,40.0,,29.0,,0.4,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:05:00
2025-05-06 22:10:00,119.98900264808975,30.276279693471917,154.8283280406837,2.0,,23.4,,0.7,,24.4,,0.277,,110.8,,55.7,,177.8,,23.01,,40.0,,50.0,,0.3,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:10:00
2025-05-06 22:15:00,119.98900168043528,30.27629479919639,154.990142725394,2.2,,19.7,,0.6,,20.7,,0.261,,122.1,,55.7,,177.8,,23.01,,40.0,,69.0,,0.3,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:15:00
2025-05-06 22:20:00,119.98900059879001,30.27630990604027,154.95301616694886,2.7,,16.5,,0.4,,17.1,,0.263,,116.3,,55.7,,177.8,,22.81,,40.0,,22.0,,0.2,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:20:00
2025-05-06 22:25:00,119.98899940308345,30.276325013143,154.71842848407385,2.0,,16.8,,0.3,,17.2,,0.282,,110.3,,55.7,,177.8,,22.87,,40.0,,10.0,,0.5,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:25:00
2025-05-06 22:30:00,119.98899809325164,30.276340119643027,154.29573194740095,2.0,,16.3,,0.5,,17.0,,0.279,,106.9,,55.7,,177.8,,22.66,,42.0,,14.0,,0.9,,1006.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:30:00
2025-05-06 22:35:00,119.98899666923708,30.27635522467786,153.70177813395108,2.2,,17.3,,0.6,,18.1,,0.27,,96.1,,55.7,,177.8,,22.39,,44.0,,26.0,,0.6,,1006.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:35:00
2025-05-06 22:40:00,119.98899513098883,30.27637032738412,152.96024610793714,2.4,,18.9,,0.5,,19.7,,0.275,,92.7,,55.7,,177.8,,22.13,,45.0,,20.0,,0.3,,1006.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-06 22:40:00
